STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,28.261,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2015,,2220.387,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2011,,14.924,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2011,,22.253,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,2.389,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OECD,OECD - Total,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,2.852,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,10.153,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,29.047,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,11.73,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,26.365,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,16.843,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2011,,21.785,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,24.229,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,7966.384,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,7.21,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,8755.871,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2011,,7.964,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,23.294,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2011,,16.163,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,3.556,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,10326.193,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,6231.601,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,17.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,18.094,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,1.461,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,14280.39,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,7435.907,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,17.093,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,4.623,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,24.13,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,23.441,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,13.611,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,3.064,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,18.726,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,9265.848,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,15.162,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,10.13,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,24.329,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,17.537,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,13.062,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,1247.385,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PRT,Portugal,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,7229.407,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,19.578,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2011,,6.993,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,24.273,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,12092.992,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DEU,Germany,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,24.64,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,3.472,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,0.806,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,12.681,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,16.909,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,4097.82,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,20.498,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,21.267,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,15.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,12.116,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,6.277,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,2525.528,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,9761.957,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,21.578,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,21.047,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,7.28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,16.174,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,8420.698,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,20.237,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,1.165,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,30.702,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2011,,7758.159,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2011,,22.635,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,30.022,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,4.504,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2011,,16.736,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2011,,22.541,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,2.16,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,0.387,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,17.373,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2011,,0.286,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,COL,Colombia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,14.112,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,13.639,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,15.812,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,14.247,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,15.929,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,6.328,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,3356.076,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,11022.323,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,19.049,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,21.316,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,22.355,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,25.129,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,9254.139,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,0.997,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,31.446,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,30.934,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,24.483,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,23.429,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,28.979,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,3.965,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,23.115,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,2.193,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,8216.847,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,13.98,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,0.778,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,15.334,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,0.457,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,7341.736,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,17.233,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,18.445,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,16.954,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHL,Chile,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,11.15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,11.629,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,24.013,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,25.859,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,14.605,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,1.277,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,5495.221,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,17.025,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,23.927,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,3.775,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,0.703,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NLD,Netherlands,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,25.724,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,20.687,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,JPN,Japan,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,20.941,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUBNET,Public net,PC_GDP,% of GDP,A,Annual,2017,,13.019,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PRIV,Private,PC_GDP,% of GDP,A,Annual,2017,,6.765,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,19.434,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,6822.624,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,13264.601,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,29.574,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,DNK,Denmark,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,25.173,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,SOCEXP,Social spending,PUB,Public,USD_CAP,US dollars/capita,A,Annual,2017,,4854.691,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,SOCEXP,Social spending,TOTNET,Total net,PC_GDP,% of GDP,A,Annual,2017,,14.317,,A,,,,,,,
